,link,title,date time,desc,content
53,https://www.moneycontrol.com/news/business/budget/tax-collections-seen-14-higher-in-fy25-union-budget-despite-fall-in-tax-buoyancy-12160511.html,Tax collections seen 14% higher in FY25 Union Budget despite fall in tax buoyancy,"February 01, 2024 12:36 AM IST","According a Moneycontrol survey of economists, the gross tax collections estimate for the next financial year may be pegged at Rs 38.3 lakh crore as against the 2023-24 Budget estimate of Rs 33.6 lakh crore","The Ministry of Finance may budget for gross tax collections of Rs 38.3 lakh crore in 2024-25, while net tax collections may be estimated to rise to Rs 26.6 lakh crore, according to a Moneycontrol survey of 10 economists.Both the gross and net tax collection estimates for the next financial year are around 14 percent higher than the 2023-24 Budget numbers of Rs 33.61 lakh crore and Rs 23.31 lakh crore, respectively.GDP growth-tax collections relationship is now complicatedNet tax collections are arrived at after deducting transfers to states from gross tax collections.""In 2024-25, we expect gross tax revenues to grow faster at 12.2 percent to around Rs 38 lakh crore driven by strong growth in corporate, income tax, and GST collections,"" Rahul Bajoria, Managing Director and Head of EM Asia (ex-China) Economics at Barclays said.ORGANISATIONESTIMATE FOR FY25 GROSS TAX COLLECTIONSESTIMATE FOR FY25 NET TAX COLLECTIONSANZ38.326.4Barclays38.026.6CareEdge38.226.7Elara Capital39.527.4ICICI Bank38.526.7ICRA38.026.4IDFC First Bank37.225.5Kotak Institutional Equities38.426.6Motilal Oswal Financial Services39.226.9Nomura38.026.3Bajoria, like almost all other economists, sees the government's tax collections in 2023-24 exceeding the budget estimate by a handy margin. As per the median of the 10 economists' estimates, gross tax collections may exceed the budget estimate by around Rs 65,000 crore. Meanwhile, net tax collections may be nearly Rs 60,000 crore higher than previously thought.""2023-24 tax revenue continued to imitate the non-linear relationship between economic activity and taxes, significantly outdoing nominal GDP growth,"" noted economists Madhavi Arora and Harshal Patel of Emkay Global Financial Services. According to them, increasing formalisation, better compliance, improving growth momentum, healthy corporate profitability, and ""stealth benefits of GST-led formalisation"" have driven the rise in direct tax collections this year.Tax collections this year have indeed been impressive, with the available numbers, so far, suggesting a tax buoyancy of 1.7 – far higher than the average of 1.2 across the five pre-pandemic years from 2014-15 to 2018-19.No Econ Survey, but Fin Min report says FY25 GDP growth may be close to 7%Tax buoyancy is the ratio of growth in tax collections to nominal GDP. As such, the buoyancy is said to be greater than 1 when tax collections grow faster than nominal GDP. However, economists see the tax buoyancy declining in 2024-25. According to India Ratings and Research, the net tax revenue buoyancy, or the ratio of growth in net tax revenue to nominal GDP, maybe 1.2 in 2024-25, down from their forecast of 1.9 for 2023-24.Last year's Budget numbers had suggested a net tax revenue buoyancy of 1.1.To be sure, the budgeted and actual tax buoyancy can differ substantially, as the above chart shows. The government's actions on compliance have in particular meant that tax collections have been better than expected. And the same could happen next year.""The GST audits by the government are also helping to unearth cases of under-reporting, inappropriate input tax credit, and fake invoices. This may also provide some further legroom for GST collections as compliance continues to improve,"" Elara Capital said in a note."
54,https://www.moneycontrol.com/news/business/budget/nominal-gdp-growth-of-10-5-may-be-assumed-in-fy25-budget-12157461.html,Nominal GDP growth of 10.5% may be assumed in FY25 Budget,"February 01, 2024 06:52 AM IST","At 10.5 percent, the expected GDP growth assumption for 2024-25 in the interim Budget would be well above the statistics ministry's estimate of 8.9 percent for the current financial year.","The fiscal calculations of the interim Budget for 2024-25 may rely on nominal GDP growth of 10.5 percent for the upcoming financial year.According to a Moneycontrol poll involving 15 economists, the predicted nominal GDP growth for the next year aligns with the assumption made in the 2023-24 Union Budget. However, it surpasses the estimate of 8.9 percent provided by the statistics ministry for the same period. GDP growth-tax collections relationship is now complicatedNominal GDP growth, representing the country's GDP without adjusting for inflation, plays a crucial role in determining various aspects of a Budget. It serves as the basis for calculating metrics such as the fiscal deficit-to-GDP ratio. Assuming a higher nominal GDP growth rate by the finance ministry would imply a larger GDP in absolute terms, consequently reducing the fiscal deficit-to-GDP ratio.OrganisationEstimate for FY25 Budget Nominal GDP assumptionICRA9.5%DBS Bank10.0%BofA Securities10-10.5%Bank of Baroda10-11%Emkay Global Financial Services10.5%India Ratings10.5%Motilal Oswal Financial Services10.5%Nomura10.5%CareEdge10.7%Kotak Institutional Equities10.8%Deutsche Bank11.0%IDFC First Bank11.0%State Bank of India11.0%Barclays11.3%Elara Capital11.5%It is for this reason that some economists, such as those from India Ratings and Research, think a lower-than-budgeted nominal growth of 8.9 percent this year could result in a minor fiscal slippage of 10 basis points over and above the Centre's target of 5.9 percent of GDP.""Fiscal consolidation in India has mostly been revenue-driven due to expenditure rigidities. Therefore, the economic growth has a strong bearing on tax collection and, in turn, on fiscal consolidation,"" India Ratings and Research noted.However, economists expect wholesale inflation, which has a strong bearing on nominal GDP growth, to keep rising going ahead. As such, nominal GDP growth is seen higher in 2024-25 than in 2023-24.As per the statistics ministry's first advance estimate of national income for 2023-24, India's nominal GDP is seen growing by 8.9 percent this year to Rs 296.58 lakh crore. The 2023-24 Budget had assumed the nominal GDP would grow to Rs 301.75 lakh crore.The Indian government is looking to cut its fiscal deficit to 4.5 percent of GDP by 2025-26. India must lower fiscal deficit 'a lot more' to get higher rating, says S&PAfter two years of very high nominal growth thanks to high inflation and a favourable base post the pandemic-stricken year of 2020-21, the Centre's annual fiscal deficit has come down sharply to an expected 5.9 percent of GDP this year from 9.2 percent in 2020-21. But with the base effect's normalisation outweighing the increase in wholesale inflation, nominal GDP growth has also plummeted from 16.1 percent in 2022-23 and 18.4 percent in 2021-22. This may complicate the consolidation of the Centre's finances.Follow Moneycontrol's comprehensive LIVE coverage of Budget 2024According to ANZ economists Dhiraj Nim and Sanjay Mathur, the Centre may look to lower its fiscal deficit next year by a ""less than the optimal"" 50 basis points to 5.4 percent of GDP from 5.9 percent this year.""A sharp reduction in the fiscal deficit ratio (70 basis points or more) is rare and requires much higher nominal GDP growth,"" Nim and Mathur added."
55,https://www.moneycontrol.com/news/business/budget/interim-budget-may-see-fy25-capex-target-set-around-record-rs-11-lakh-crore-12157371.html,Interim Budget may see FY25 capex target set around record Rs 11 lakh crore,"February 01, 2024 06:51 AM IST","Economists polled by Moneycontrol see the Centre continuing to spend heavily on investments in Budget 2024, although the increase in the capital expenditure allocation in 2024-25 may be far lower than in recent years.","The Union government may allot a record Rs 11 lakh crore for capital expenditure for 2024-25, with the year-on-year rate of growth in the allocation set to be significantly lower than has been the case in recent years.According to a Moneycontrol survey of 15 economists, the capex allocation for the next financial year in the Interim Budget set to be presented by Finance Minister Nirmala Sitharaman on February 1 may only be around 10.3 percent higher than this year's budget estimate of Rs 10 lakh crore.At Rs 10 lakh crore, the capex target for 2023-24 was a huge 33.4 percent higher than the budget estimate for 2022-23. However, this is unlikely to be met, with economists of the opinion that it may be revised slightly lower to Rs 9.7 lakh crore. In such a situation, a budget estimate of Rs 11 lakh crore for 2024-25 would represent an increase of 13.4 percent over the expected revised estimate.Stay tuned with Moneycontrol's LIVE blog on Budget 2024.The slowdown in capex growth is seen driven by fiscal considerations, with the Centre hoping to cut its fiscal deficit to 4.5 percent of the GDP by 2025-26. As per a Moneycontrol poll, the Centre may target a fiscal deficit to 5.3 percent in 2024-25 from 5.9 percent in the current financial year.OrganisationFY25 Capex Estimate (in Rs lakh crore)ICRA10.2ANZ10.5IDFC First Bank10.77DBS Bank10.9CareEdge11.0Deutsche Bank11.0Nomura11.03Kotak Institutional Equities11.22Elara Capital11.4Barclays11.5BofA Securities11.5ICICI Bank11.5Motilal Oswal Financial Services11.51Bank of Baroda11.5-12.0India Ratings10.7According to Kotak Institutional Equities, the pace of Centre's capex over the next two years will be ""keenly watched"" and could slow down to 15-20 percent as the fiscal deficit is reduced to around 4.5 percent. Analysts from ICRA, who think the capex target for next year may be set at Rs 10.2 lakh crore, said a higher allocation would ""impinge on the Centre's ability"" to meet the fiscal deficit target for 2025-26.To be sure, there were indications more than a year ago that pace of capex growth may come down, with Chief Economic Adviser V Anantha Nageswaran saying in the run-up to last year's Budget that public capex cannot keep increasing as rapidly as it has in recent years. And there are already signs that capex growth has started to cool.""On a six-month rolling sum basis, capex growth has moderated from 50.7 percent to less than 9 percent,"" Nomura economists Sonal Varma and Aurodeep Nandi said in a note.For April-November 2023, the Union government's capex stood at Rs 5.86 lakh crore – or 58.5 percent of the allocation – meaning that it has fallen behind the run-rate needed to meet the full-year target.As usual, the capex allocation for 2024-25 will likely be dominated by defence, railways, and roads and highways. Further, the amount of long-term, interest-free loans to states under the Scheme for Special Assistance to States for Capital Investment may be raised slightly from Rs 1.3 lakh crore this year.However, states are unable to fully utilise this scheme.""We expect states to fall short by Rs 20,000-30,000 crore in availing this facility. Thus, even with higher allocation next year, states' capacity to undertake more capex and infra spending may be nearing their limit,"" Madhavi Arora and Harshal Patel, economists with Emkay Global Financial Services, noted."
56,https://www.moneycontrol.com/news/business/markets/stocks-dollar-slip-ahead-of-fed-decision-on-rates-12164811.html,"Stocks, dollar slip ahead of Fed decision on rates","January 31, 2024 11:03 PM IST","Investors hope to glean clues and further insight on when the Fed starts to cut interest rates, with futures suddenly shifting bets to favoring a March cut at a 63% probability, according to the CME Group's FedWatch Tool.","World shares slipped on Wednesday, pulled lower by a slide on Wall Street, while Treasury prices rose as investors deemed the US economy was headed toward a soft landing hours before the Federal Reserve concludes its two-day policy meeting.Investors hope to glean clues and further insight on when the Fed starts to cut interest rates, with futures suddenly shifting bets to favoring a March cut at a 63% probability, according to the CME Group's FedWatch Tool.The dollar dipped against the euro and yen as traders awaited the Fed's statement at 2 p.m. ET (1900 GMT) and Chair Jerome Powell's press conference 30 minutes later. The US central bank is expected to hold rates steady, but flag future cuts by dropping language suggesting further hikes.""Powell will be walking a tightrope in terms of policy from here because the US economy is about as good as it gets, and frankly, at this point what they're trying to do is to not screw it up,"" said Matt Miskin, co-chief investment strategist for John Hancock Investment Management in Boston.""It's this balancing act for the Fed where you don't want to have the economy so strong that it re-accelerates inflation or causes it to come back,"" he said. ""But you also want to be mindful that if inflation is coming down to your target, you don't need to be overly restricted.""European shares, meanwhile, rose slightly, with the pan-regional STOXX 600 index up 0.16%, lifted by robust corporate updates and strong market performances in Spain and Italy.But MSCI's gauge of stocks across the globe shed 0.44% and Wall Street wallowed, with the tech-rich Nasdaq tumbling 1.61% to a week's low as Google-parent Alphabet's projections for rising AI costs slammed most megacap and chip stocks.The outsized weighting of so-called Magnificent Seven stocks in the S&P 500 is under renewed focus from investors, even as their collective strength has pushed the benchmark index to record highs this month.Treasury yields dived as investors bid up prices, which move inversely to their yield, on signs of slowing labor costs and a weaker than expected reading of private payrolls. Data painting a resilient economy had forced prices lower on fears the Fed would not cut rates anytime soon.The two-year Treasury yield, which reflects interest rate expectations, fell 15.4 basis points to 4.205%, while the yield on the benchmark 10-year note was down 10.5 basis points at 3.952%.The dollar index has gained almost 2% against a basket of major currencies this month, its biggest rise since September, as markets dialed back expectations on the speed and scale of rate cuts. It was last down 0.28% at 103.09.Euro zone government bond yields dropped after mixed economic data from Germany and France, and dovish comments from European Central Bank officials.Germany's 10-year government bond yield, the benchmark for the euro area, fell 9.7 basis points to 2.177%.Other market moves were largely subdued as traders stayed on guard ahead of the Fed decision.Earlier Chinese shares lost 0.9% after a survey showed manufacturing activity shrinking in January for a fourth month.That dragged MSCI's broadest index of Asia-Pacific shares outside Japan down 0.4%, and it was heading for a monthly loss of roughly 5%, snapping a two-month winning streak.China's blue-chip index, which earlier this month hit its lowest since 2019, lost 0.9% and is down roughly 6% for January, marking its sixth straight monthly decline – a record losing streak.In Japan though, the Nikkei ended the month with a more than 8% gain, its best January performance since 1998.The yen strengthened 0.87% at 146.31 per dollar and was on course for a monthly decline of 4.5%, which would be its largest monthly drop since June 2022.Oil prices fell, pressured by lackluster economic activity in leading crude importer China, but a first monthly gain since September remained in sight as flaring tensions in the Middle East heightened supply concerns.US crude fell 2.29% to $76.04 per barrel and Brent was at $81.77, down 1.33% on the day."
57,https://www.moneycontrol.com/news/business/markets/dollar-dips-before-fed-meeting-statement-12164311.html,Dollar dips before Fed meeting statement,"January 31, 2024 09:06 PM IST","The US central bank is expected to hold interest rates steady, but flag future cuts by dropping language suggesting further hikes.","The dollar dipped against the euro and yen on Wednesday as traders awaited a US rates decision by the Federal Reserve.The US central bank is expected to hold interest rates steady, but flag future cuts by dropping language suggesting further hikes.If the Fed tweaks that language, it would be dovish, but wouldn't necessarily portend a cut in March, said Bipan Rai, North American head of FX strategy at CIBC Capital Markets in Toronto.Traders will focus on whether Fed Chairman Jerome Powell pushes back against the likelihood of a March rate cut when he speaks after the Fed statement is released.""If he's not forceful enough … there could be some near-term dollar downside as potentially more gets priced into March,"" said Rai.Solid US economic data has led traders to cut bets of a March easing to 57%, from 89% a month ago, according to the CME Group's Fed Watch Tool.The dollar index was last down 0.42% on the day at 102.97. It is on track for a 1.58% gain this month.Investors are also focused on Friday's US jobs report for January, which is expected to show that employers added 180,000 jobs during the month.The ADP National Employment Report showed on Wednesday that private payrolls increased by 107,000 jobs last month, less than economists' expectations of 145,000 jobs.The dollar fell 0.71% to 146.61 yen. The Japanese currency has weakened due to the wide gap between U.S. and Japanese interest rates.The greenback is on track for a 4.1% monthly gain against the yen, the largest since February last year, as weak wage data and cooling inflation leave room for the Bank of Japan to take its time raising rates.Bank of Japan policymakers discussed in January the likelihood of a near-term exit from negative interest rates and scenarios for phasing out the bank's massive stimulus program, a summary of opinions at the meeting showed on Wednesday.The summary highlights a growing view within the board that conditions were falling in place to soon pull short-term interest rates out of negative territory, which would be Japan's first interest rate hike since 2007.The euro gained 0.28% to $1.08740.German inflation eased slightly more than expected in January to 3.1%, preliminary data from the federal statistics office showed on Wednesday, helped by a drop in energy prices.Sterling rose 0.31% to $1.27420 before the Bank of England's policy announcement on Thursday, where rates are also set to be unchanged.In cryptocurrencies, bitcoin fell 1.52% to $42,889."
58,https://www.moneycontrol.com/news/business/budget/the-big-numbers-to-watch-for-in-this-budget-12154191.html,The big numbers to watch for in this budget,"February 01, 2024 06:23 AM IST","A vote on account is designed to be a presentation of the country’s fiscal accounts in an election year. With India’s inclusion in bond indices, the transparency of its macro numbers will be under greater scrutiny than ever before.","The Vote on Account speech might be shorter and grand announcements might be fewer but the numbers presented in the interim budget remain sacrosanct. This may only be a trailer for the big finale that will follow when the new government is formed, but the macro data presented in the budget will continue to form the crux of the budget.So, here are the big numbers to watch out for:GDP A review put out by the government on the Indian economy has pegged India’s growth rate at or above 7 percent for FY 24. In a world that’s struggling to grow at 2 percent, 7 percent growth is an encouraging number. There are projections for the Indian economy to clock real growth of 7 percent in FY 25 as well. S&P Global has forecast India’s GDP growth rate in 2023-24 to be 6.9% while the RBI’s projection is 7 percent. Why is this number important? Because a higher growth rate means higher economic activity, translating into higher incomes, spending power, jobs and so on.Fiscal deficitThe big number that the markets will be watching for is the fiscal deficit. How much will the government spend and how much will it have to borrow? Finance Minister Nirmala Sitharaman has said that the government intends to reduce its fiscal deficit to 4.5 percent by FY 26. The FRBM Act has fixed a target containing Central Government debt to 40 percent of GDP by 2024-25. A fiscal deficit higher than 5.2 percent could imply that the government might not be able to meet the target of 4.5% by FY 26.Capital expenditureThe government has been steadfast in its focus on capital expenditure. Overall public sector capital investment has gone up from Rs 5.6 lakh crore in FY 15 to Rs 18.6 lakh crore in FY 24. The government has been riding high on its capex push. If the finance minister announces a low capex growth number, anything below a 15% increase could disappoint the markets.Market borrowingsThe government has a borrowing plan to meet its spending targets. It borrows money through government securities and treasury bills. When the government decides to stick to its borrowing programme, it largely keeps bond yields in check. If the government resorts to higher borrowings than projected, interest costs also go up, putting pressure on the fiscal deficit and government finances. The government borrows funds twice a year. The first part of the borrowing is shared as part of the budget announcement. The second part starts around late September or October. The Reserve Bank of India and the department of expenditure finalise how much the government will borrow. The expectation is that it could borrow around Rs15.2 lakh crore in gross terms in 2024-25, down from the Rs 15.43 lakh crore budgeted for the current financial year.Consumption and manufacturing spendsIn a pre-election budget there could be announcements that specifically target a consumption boost, a feelgood factor. Also, the government could continue with its manufacturing push through the PLI scheme. The date for incentives under the scheme could be extended and the scheme could be expanded to other sectors. Farmer welfare scheme PM Kisan could also see its allocation go up to give rural demand a boost.Election expenditureKeep an eye out for election expenditure, which will see a massive jump from Rs 340 crore for the current fiscal year. This number will be lurking under the law and justice header.Stay tuned with our live updates: Budget 2024 LIVE Updates: Nirmala Sitharaman's Union Budget speech to start at 11AM"
59,https://www.moneycontrol.com/news/business/budget/gst-collections-in-january-at-rs-1-72-lakh-crore-second-highest-ever-12161871.html,"GST collections in January at Rs 1.72 lakh crore, second-highest ever","January 31, 2024 07:47 PM IST",This is the 11th month in a row that the Goods and Services Tax mop-up has come in above the Rs 1.5-lakh-crore mark.,"The government's Goods and Services Tax (GST) collections rose to Rs 1.72 lakh crore in January, according to provisional data released by the Ministry of Finance on January 31.""The data is as of 5PM today. Final collection for the month would be higher,"" the finance ministry said in a statement.At Rs 1.72 lakh crore, the January GST collections is the second-highest ever and is 4.4 percent higher than the Rs 1.65 lakh crore collected in December 2023. It also takes the average monthly collection in 2023-24 to Rs 1.67 lakh crore.Compared to the GST collected till 5PM on January 31, 2023 - or Rs 1.56 lakh crore - the provisional number for the current month is 10.4 percent higher. However, when compared to the final figure of Rs 1.58 lakh crore for January 2023, the GST collected as of 5PM today is up 9.3 percent. Source: Ministry of FinanceGST data is normally released on the first day of every month. However, with the interim Budget for 2024-25 set to be presented on February 1, the finance ministry is releasing provisional data on January 31.This is the 11th month in a row that the monthly GST collection has come in above the Rs 1.5-lakh-crore mark.Monthly GST collections have risen over the years. From averaging under Rs 1 lakh crore per month in 2017-18 - its first year - collections rose rapidly after the pandemic-hit 20202-21 to average Rs 1.51 lakh crore in 2022-23.In its statement, the finance ministry said the government has settled Rs 43,552 crore to Central GST and Rs 37,257 crore to State GST from the Integrated GST that has been collected so far this month. It did not provide final figures for Central GST, State GST, or the cess that has been collected.""During the April 2023-January 2024 period, cumulative gross GST collection witnessed 11.6 percent year-on-year growth (till 5PM of January 31, 2024), reaching Rs 16.69 lakh crore, as against Rs 14.96 lakh crore collected in the same period of the previous year,"" the finance ministry added."
60,https://www.moneycontrol.com/news/business/economy/indias-core-sector-growth-slumps-to-14-month-low-of-3-8-in-december-12162341.html,India's core sector growth slumps to 14-month low of 3.8% in December,"January 31, 2024 07:35 PM IST","In April-December, the output of India's eight core industries was 8.1% higher year-on-year, the same as in the first nine months of 2022-23","India's eight core sectors posted a growth of 3.8 percent in December, according to data released by the Ministry of Commerce and Industry on January 31.At 3.8 percent, the growth in India's eight key infrastructure industries - coal, crude oil, steel, cement, electricity, fertilisers, refinery products and natural gas – in the last month of 2023 is the lowest in 14 months.In November 2023, core sector growth had printed in at 7.8 percent. The commerce ministry, on January 31, revised this figure slightly up to 7.9 percent. The output of the eight core sectors had grown by 8.3 percent in December 2022.In April-December, the output of India's eight core industries was 8.1 percent higher year-on-year, the same as in the first nine months of 2022-23.The weaker core sector growth in December was largely due to an unfavourable base, with with the overall index of the eight core industries having surged by 10.1 percent month-on-month in December 2022 - the period on whose basis the year-on-year growth in output in the last month of 2023 is calculated. As such, all but two of the sectors saw poorer growth performance in December compared to the growth numbers they had posted in November.The performance of the eight sectors in December is as follows:>> coal output up 10.6 percent as against 10.9 percent in November>> crude oil output down 1.0 percent as against a fall of 0.4 percent in November>> natural gas output up 6.6 percent as against 7.6 percent in November>> refinery products output up 2.6 percent as against 12.4 percent in November>> fertiliser output up 5.8 percent as against 3.4 percent in November>> steel output up 5.9 percent as against 9.4 percent in November>> cement output up 1.3 percent as against a fall of 4.0 percent in November>> electricity output up 0.6 percent as against 5.7 percent in November""The positive aspect was the improvement in cement output with growth of 1.3 percent following the contraction seen in the previous month,"" pointed out Rajani Sinha, Chief Economist at CareEdge Ratings.The slower increase in core sector output in December means industrial growth, as per the Index of Industrial Production (IIP), may also cool down as the eight core industries make up more than 40 percent of the weight of the IIP.Data on the IIP growth for December will be released on February 12.In November, IIP growth had already slumped to an eight-month low of 2.4 percent from October's 16-month high of 11.6 percent as fewer working days on account of Diwali took a tool on production. With the unfavourable base effect continuing in December too, economists see industrial growth to be muted around 2 percent."
61,https://www.moneycontrol.com/news/business/budget/indias-april-december-fiscal-deficit-at-rs-9-82-lakh-crore-55-of-fy24-target-12162261.html,"India's April-December fiscal deficit at Rs 9.82 lakh crore, 55% of FY24 target","January 31, 2024 05:53 PM IST",The release of fiscal deficit data for April-December 2023 comes a day before Finance Minister Nirmala Sitharaman tables the interim Budget for 2024-25 in Parliament.,"The Central government's fiscal deficit widened to Rs 9.82 lakh crore in April-December from Rs 9.07 lakh crore in April-November, data released by the Controller General of Accounts on January 31 showed.At Rs 9.82 lakh crore, fiscal deficit for the first nine months of the current financial year accounts for 55.0 percent of the full-year target of Rs 17.87 lakh crore.Also Read: Govt may target 5.3% fiscal deficit for FY25, lower market borrowingsThe fiscal deficit in April-December 2022 was 59.8 percent of the target for 2022-23.The release of fiscal deficit data for April-December comes a day before Finance Minister Nirmala Sitharaman tables the interim Budget for 2024-25 in Parliament, where she is expected to announce a fiscal deficit target of 5.3 percent of GDP for next year as the government looks to meet its medium-term objective of 4.5 percent by 2025-26.While economists expect the Centre to meet its fiscal deficit target of Rs 17.87 lakh crore, there could be a minor slippage in terms of percentage of GDP.""ICRA does not expect the fiscal deficit target of Rs 17.9 lakh crore for 2023-24 to be breached. However, a lower nominal GDP than what the Union Budget had pencilled in could result in the fiscal deficit printing at 6.0 percent of GDP,"" said Aditi Nayar, ICRA's Chief Economist.The fiscal deficit in December, at Rs 75,694 crore, is more than five times what it was in December 2022. However, for April-December 2023 as a whole, the fiscal deficit was down 1 percent year-on-year.The surge in the fiscal deficit in December was spurred by a huge increase in capital expenditure, which more than doubled year-on-year to Rs 87,985 crore, taking the total for year to Rs 6.74 lakh crore. The pick-up in capex is encouraging after it had slowed down in recent months, leading to economists predicting that the Centre may miss its record target of Rs 10 lakh crore for 2023-24.According to a Moneycontrol poll of 15 economists, the government may revise down its capex for the current financial year by around Rs 30,000 crore to Rs 9.7 lakh crore.The sharp increase in capex in December was responsible for pushing up the government's total expenditure last month by seven percent to Rs 4.02 lakh crore. For April-December, the Centre's spending amounts to Rs 30.54 lakh crore, or 67.8 percent of the full-year target, and is up 8.4 percent compared to the first nine months of 2022-23.On the income side, total receipts were down 9.5 percent year-on-year in December at Rs 3.26 lakh crore, with net tax revenue 11.1 percent lower even as gross tax revenue rose nearly 13 percent on the back of a 15 percent rise in corporate tax collections and 24 percent jump in the income tax mop-up. The Centre's receipts fell in December even though gross tax collections were up due to the central government releasing an additional instalment of tax devolution to states during the month.For April-December, the government's total receipts were up 13.5 percent at Rs 20.72 lakh crore. While tax collections have been robust, non-tax revenue crossed the Budget estimate of Rs 3.02 lakh crore in December, standing at Rs 3.12 lakh crore so far this year, largely thanks to the huge surplus transferred by the Reserve Bank of India (RBI) in May."
62,https://www.moneycontrol.com/news/opinion/moneycontrol-pro-panorama-oil-squeeze-12160901.html,Moneycontrol Pro Panorama | Oil squeeze,"January 31, 2024 02:51 PM IST","In today's edition of Moneycontrol Pro Panorama: Evergrande crisis not a big deal, most investors know Budget is a stock market trigger, Finance Minster's excellent fiscal record, government to focus more on agriculture sector, and more","Dear Reader,The Panorama newsletter is sent to Moneycontrol Pro subscribers on market days. It offers easy access to stories published on Moneycontrol Pro and gives a little extra by setting out a context or an event or trend that investors should keep track of. In a surprising turn of events, Saudi Arabia has directed its state-controlled oil giant, Aramco, to halt its plans to increase crude production capacity from 12 million barrels per day to 13 million barrels per day. This directive, issued by the Saudi Ministry of Energy, aims to maintain the current Maximum Sustainable Capacity (MSC).Following government instructions, Aramco, a publicly-listed company, had previously announced its intention to elevate production capacity to 13 million barrels per day by 2027.Analysts interpret this move as a cautionary signal regarding future demand. The International Energy Agency's (IEA) December annual report projected a global oil demand increase of 2.3 million barrels per day in 2023, reaching 101.7 million barrels per day. Oil prices experienced an upswing on Tuesday after the International Monetary Fund (IMF) revised its global growth forecast.Saudi Arabia's decision is unexpected, particularly given assertions by various agencies that fossil fuel growth is in its concluding phase. Amidst the prevailing decarbonisation trend and global agreements to reduce carbon footprints, the move by Saudi Arabia seems counterintuitive.This decision is also surprising against the backdrop of heightened tensions in the Middle East impacting oil supplies, and the developments in the Americas where the United States is once again issuing threats of sanctions against oil-rich Venezuela.As the dominant force in the OPEC oil cartel, Saudi Arabia stands out as one of the few nations globally capable of increasing output, possessing a spare capacity of three million barrels per day. Saudi Arabia's decision suggests a strategic delay since other nations are maximising their oil production. It may be anticipating a reduction in production from other nations or engaging in a pricing strategy, expecting oil prices to rise as they constrain output.Irrespective of the motive, Saudi Arabia's actions are inflationary, likely to keep energy prices elevated. Unless alternative energy sources significantly impact fossil fuel consumption, Saudi Arabia appears poised to capitalise on every unit of oil it produces.Investing insights from our research teamMarico: Core categories remain subduedCraftsman Automation: Wider use of aluminium in vehicles augurs well; reasonable valuationLarsen & Toubro: Growth momentum could moderateMahindra Finance: Healthy Q3FY24 performance, with asset quality in focusPetronet LNG: Worst is over for this gas stock, earnings growth returnsCholamandalam Investment: Q3 margin stable on better asset mixWhat else are we reading?MC Pro Inside Edge: Wealth God, Honey make right (s) choice in Indiabulls Housing, unseasonal Rain, SME I-bankers in SEBI's crosshairs, MFs' tried and tested formulaUnion Budget 2024: Nirmala Sitharaman’s excellent fiscal recordMature Indian investors know that Budget 2024 is but one of many stock market triggersBudget Snapshot: Government to step up focus on agriculture sector, execution keyWhy the Evergrande crisis is not a big dealMahindra Finance gets growth right, but costs bitePolitical strategy must steer rooftop solar power to the massesClimate bugs in developmental economicsLEX | The days of $100 oil prices are over (republished from the FT)Budget 2024 must focus on these six areas of transport infrastructureBudget 2024 has to provide an AI roadmap for Viksit BharatMusk loses $55 billion, but there’s a lot more at stake for TeslaForeign auto makers exiting China are making a smart moveThe world is transitioning to American oil from Saudi crudeTechnical Picks: Kalyan Jewellers, DLF, IPCA Lab, Bank of Baroda and Lead(These are published every trading day before markets open and can be read on the app).Shishir AsthanaMoneycontrol Pro"
