,link,title,date time,desc,content
73,https://www.moneycontrol.com/news/technology/meta-amazon-report-robust-numbers-apple-posts-mixed-results-12177871.html,"Meta, Amazon report robust numbers; Apple posts mixed results","February 02, 2024 09:41 AM IST","These three tech companies are part of the so-called ""Magnificent Seven"" and have been driving a market resurgence. However, layoffs in the sector have recently caused optimism to cool down.","Three of the biggest tech companies reported their quarterly earnings on February 1. Meta announced its first-ever dividend, while Amazon posted strong earnings. However, Apple reported a sales slowdown in its key China market. These three tech companies are part of the so-called ""Magnificent Seven"" and have been driving a market resurgence. However, layoffs in the sector have recently caused optimism to cool down.Coming to the results, Apple announced its first revenue gain in over a year, though the company continues to grapple with a decline in global smartphone demand.The California-based company posted $119.58 billion in revenue and $2.18 in earnings per share (EPS), beating Wall Street expectations of $117.91 billion in full-year revenue and $2.10 in EPS. This 2 percent growth in sales is a positive sign for the tech giant, as it breaks the company's four-quarter streak of declining revenue. However, the company's shares dropped in after-hours trading.Despite the revenue growth, Apple's sales in China, its third-largest market, dropped from $23.9 billion to $20.8 billion. The company also saw a decline in global iPad sales, which dropped to $7 billion in the most recent quarter, from $9 billion in the same quarter last year.On a more positive note, Apple's iPhone sales increased to $69.7 billion in the three months ending in December 2023, up from $65.8 billion year-over-year. However, this news was dampened by the recent prediction by prominent analyst Ming-Chi Kuo, who forecasted that Apple's iPhone shipments would decrease by 15 percent year-over-year, due in part to a sizable drop in iPhone sales in China.Despite the challenges, Apple's services business maintained its growth, with the company posting $23.1 billion in revenue, up from $20.8 billion in services revenue the previous year. However, Microsoft overtook Apple as the world's most valuable company in January, hitting a $3 trillion valuation while Apple's market capitalisation slipped.Meta exceeded expectations with its fourth-quarter earnings report released on Thursday, revealing an impressive 25 percent increase in revenue from $32.2 billion to $40.3 billion. This marks the fastest rate of growth in any period since mid-2021 and is largely attributed to the rebounding online ad market, according to a CNBC report. Additionally, the company's cost-cutting measures led to an 8 percent decrease in expenses year over year, and an operating margin that more than doubled to 41 percent, indicating increased profitability.Compared to the previous year, Meta's net income increased more than threefold, from $4.65 billion to $14 billion, with earnings per share growing from $1.76 to $5.33.In a first for the company, Meta announced its intention to pay investors a dividend of 50 cents per share on March 26th. Meta also declared a $50 billion share buyback.Meanwhile, Amazon too, reported impressive fourth-quarter results on Thursday, surpassing analysts' expectations. The company's net income surged to $10.6 billion compared to $278 million in the same period last year.Furthermore, Amazon's first-quarter sales are expected to grow between 8 percent and 13 percent, reaching between $138 billion and $143.5 billion. This is higher than analysts' estimates of $142.1 billion, CNBC states. Amazon Web Services, the company's cloud computing division, saw sales climb 13 percent in the fourth quarter to $24.2 billion, in line with Wall Street's forecast. However, it was a deceleration from the year-ago period when sales grew 20 percent.On the other hand, Amazon's advertising unit saw impressive growth, with sales increasing by 27 percent year over year to $14.7 billion. The company has started showing ads on Prime Video content, which analysts predict will generate significant new revenue for the business.Wall Street Reaction Meta Platforms and Amazon.com saw a combined increase of $280 billion in their stock market value on Thursday after reporting their quarterly results. Apple's market value decreased by $70 billion following its results.Amazon's stock rose by 8 percent as the company exceeded expectations for December-quarter revenue growth due to strong online spending during the holiday shopping season. This brought the online shopping and cloud-computing giant's market capitalization to $1.78 trillion.Meta's shares rose by over 14 percent to a record high of $451, increasing its market capitalisation by $148 billion to $1.16 trillion. This came after the social media giant announced its first-ever dividend. Despite dividends being typically associated with mature, slow-growth companies, Meta delivered a 25 percent increase in revenue, reaching $40.1 billion in the December quarter, thanks to strong advertising and device sales.Apple's quarterly results were better than expected, but the company's sales in China fell short of estimates, which caused its stock to fall by 3.3 percent. Apple faces tough competition in China, and this has been a concern for Wall Street in recent months."
74,https://www.moneycontrol.com/news/business/stocks/gokaldas-exports-up-4-on-buying-apparel-business-of-matrix-clothing-12177851.html,Gokaldas Exports up 4% on buying apparel business of Matrix Clothing,"February 02, 2024 09:48 AM IST","The share touched a 52-week high of Rs 1,022.00 and a 52-week low of Rs 340.00 on 05 December, 2023 and 28 March, 2023, respectively.","The share price of Gokaldas Exports rallied 4 percent in the early trade on February 2 after the company signed a definitive agreement to acquire the apparel business of Matrix Clothing.At 9:22am, Gokaldas Exports was quoting Rs 942.80, up Rs 36.00, or 3.97 percent, on the BSE.""The company has signed an agreement with Matrix Clothing Private Limited to acquire 100 percent of the equity share capital of Matrix Design & Industries Private Limited for an enterprise value of Rs 489 crore, out of which Rs 247.5 crore is being paid by way of preferential allotment of shares of Gokaldas Exports through share swap,"" the company said in a press release.Matrix Clothing group is a manufacturer of knitwear apparel for various brands with major geographical exposure to the markets in Europe, the UK, and North America.The group operates out of Gurgaon, Haryana, and has five manufacturing facilities (four in Gurgaon, Haryana, and one in Ranchi, Jharkhand).Catch all market action in our live blogThe company posted a 25 percent fall in its consolidated profit after tax of Rs 30.4 crore as against Rs 40.6 crore in the same quarter last year. Its consolidated revenue increased 6 percent to Rs 559.8 crore from Rs 528.1 crore last year.The share touched a 52-week high of Rs 1,022.00 and a 52-week low of Rs 340.00 on December 5, 2023 and March 28, 2023. The stock is trading 7.75 percent below its 52-week high and 177.29 percent above its 52-week low."
75,https://www.moneycontrol.com/news/business/stocks/hero-motocorp-shares-gain-nearly-3-on-robust-sales-data-12176081.html,Hero MotoCorp shares gain nearly 3% on robust sales data,"February 02, 2024 09:36 AM IST","Its domestic sales were up 18% at 420,934 units versus 3,49,437 units, while exports were up 74.6% at 12,664 units versus 7,253 units, YoY.","Shares of Hero MotoCorp were up nearly 3 percent to Rs 4,715.80 in the opening trade on February 2 after the company posted solid sales numbers for January 2024.At 9:26am, Hero Motocorp was quoting Rs 4,715.80, up Rs 128.90, or 2.81 percent, on the BSE.The company posted a 21.6 percent jump in its January 2024 total sales at 433,598 units as against 356,690 units sold a year back. Its domestic sales were up 18 percent to 420,934 units from 3,49,437 units, while exports surged 74.6 percent to 12,664 units from 7,253 units in this period.Catch all market action in our live blogIn the previous trading session, the two-wheeler stock touched a 52-week high of Rs 4,718.15, but ended 0.7 percent lower after the government reduced the budget allocation for the Faster Adoption and Manufacturing of (Hybrid and) Electric Vehicle (FAME) scheme by nearly 44 percent to Rs 2,671 crore for FY25.In FY24, the government allocated a revised estimate of nearly Rs 4,807 crore for FAME schemes.Broking house Sharekhan in its report on January 29 kept the 'buy' rating on the stock, while Prabhudas Lilladher has retained the ‘accumulate’ tag on the stock with a target price of Rs 4,800, in its January 24 report.In January 2024, the company unveiled the Mavrick 440 bike at its Global Centre of Innovation and Technology (CIT), Jaipur. The bookings will start in February, while the deliveries will kick off in April.Disclaimer: The views and investment tips expressed by investment experts on Moneycontrol.com are their own and not those of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions."
76,https://www.moneycontrol.com/news/opinion/ten-year-sovereign-bond-to-trade-below-7-percent-in-near-term-12178041.html,Ten-year sovereign bond to trade below 7 percent in near term,"February 02, 2024 09:32 AM IST","Policy rate cuts by global central banks seem visible over the medium term and well-managed duration funds like Dynamic bond funds, Banking & PSU debt funds can benefit","                        Key themes of the Interim Budget 2024 were fiscal consolidation and continued capex-led growth. The focus continues to be on Infrastructure, Renewable Energy, Housing, Agriculture and Defence. The direction is towards a manageable growth outlay within a prudent fiscal management framework.

The budget deficit target for FY24 was initially budgeted at 5.9% of GDP from 6.4% in FY23, but the revised estimate of 5.8% indicates that the government is expected to do better. This year’s budget revenue assumptions seem realistic...
                    "
77,https://www.moneycontrol.com/news/business/markets/titan-gains-on-favourable-brokerage-calls-even-after-q3-earnings-miss-12177761.html,Titan gains on favourable brokerage calls even after Q3 earnings miss,"February 02, 2024 09:33 AM IST","While Titan's Q3 earnings fell short of expectations, its strong execution and the management's positive outlook have kept brokerages hopeful of better times ahead","Titan Company traded higher on February 1 morning as brokerages retained favourable “buy” or “hold” calls on the stock after the jeweller and watch maker reported a jump in fiscal third quarter net profit and revenue but fell short of Street estimates.The outperformance of the jewellery segment in a slow consumption environment, Titan's “best-in-class” execution track record and the management's positive outlook are the major factors driving optimism for the stock.At 9.23 am, Titan was trading at Rs 3,653.10 on the NSE, nearly 1 percent higher from the previous close.On February 1, the Tata group company reported a 9.5 percent on-year jump in net profit and a 20 percent jump in revenue to Rs 13,052 crore, but a 100 basis points contraction in its EBIDTA margin to 11.2 percent. Margin in October-December shrunk largely on account of weaker margins across segments, mainly the jewellery business due to competitive intensity given the gold price spike and marketing investments.Motilal Oswal Financial Services has a 'buy' call on the stock with a price target of Rs 4,200. It pegged a 15 percent revenue CAGR for Titan with an EBITDA margin of 11-12 percent during FY24-FY26. ""We will watch the near-term consumption trend but will continue to like Titan for its best-in-class execution track record and its hunger to keep expanding the user base. Consumers’ preference towards branded Jewelers will continue to keep the category growth rate at an attractive level,"" MOFSL said in a note.Follow our market blog to catch all the live actionNuvama Institutional Equities retained its 'buy' rating on Titan stock but raised the price target by 8 percent to Rs 4,106. The brokerage also increased its PE multiple target for Titan to 65x from 60x. Nuvama's raised targets are factor the potential international expansion.Jefferies kept a 'hold' rating on Titan stock with a price target of Rs 3,600, mainly due to high valuation. Jefferies likes the management's confident outlook and its strong execution on growth through new store additions, launches, and international foray. While the brokerage remains positive on Titan's growth potential, it feels the current valuation of the stock leaves little room for a further upside.Also Read | Titan Q3 results: Net profit rises 9.5% to Rs 1,040 crore, misses estimates marginallyMorgan Stanley retained its 'equal-weight' call on Titan with a price target of Rs 3,290. The brokerage also bought into the management's optimistic outlook.Titan reported that its jewellery segment grew 23 percent on-year led by strong festive demand while watches and wearables increased 22 percent, well supported by the premiumization trend. Meanwhile, the company also added 18 stores of Tanishq and 15 of Mia by Tanishq in India during the quarter while the International store count stood at 14. The company also plans to increase its presence in International markets.Disclaimer: The views and investment tips expressed by investment experts on Moneycontrol.com are their own and not those of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions."
78,https://www.moneycontrol.com/news/business/markets/gold-heads-for-best-week-in-7-ahead-of-us-jobs-data-12178031.html,Gold heads for best week in 7 ahead of US jobs data,"February 02, 2024 09:20 AM IST","Spot gold was flat at $2,053.09 per ounce by 0211 GMT. Still, the contract has climbed 1.8% so far this week, set for its best weekly gain since late-December, if gains hold.","Gold prices on Friday were set for their best week in seven, as the dollar and Treasury yields retreated, while traders awaited key U.S. jobs numbers due later in the day to gauge timing on when the Federal Reserve could start cutting interest rates.FUNDAMENTALS* Spot gold was flat at $2,053.09 per ounce by 0211 GMT. Still, the contract has climbed 1.8% so far this week, set for its best weekly gain since late-December, if gains hold.* U.S. gold futures were flat at $2,070.30 per ounce.* Spot gold rose nearly 1% on Thursday after data from the U.S. Labor Department showed initial jobless claims rose more than expected last week.* A separate report showed that U.S. worker productivity grew faster than expected in the fourth quarter.* Investor focus will shift to the U.S. non-farm payrolls data due at 1330 GMT.* Bullion was also supported by concerns over the regional banking sector in the U.S., increasing appeal for safe-haven assets such as bullion and Treasury bonds.* Yields on benchmark 10-year Treasury notes, which are inversely related to bond prices, languished near their lowest levels seen in 2024. [US/]* The dollar index fell 0.4% so far this week.* The U.S. Fed pushed back on the idea of an interest rate cut in the spring, but expressed confidence in inflation moving towards the desired 2% range, while doing away with a long-standing reference to possible further hikes.* Money market pricing shows traders are nothing but sure about a rate cut in May, according to LSEG's interest rate probability app IRPR.* Lower interest rates boost non-yielding bullion's appeal.* Spot silver fell 0.3% to $23.10 per ounce, platinum shed 0.5% to $908.55, while palladium edged 0.1% higher to $962.91.DATA/EVENTS (GMT)0745 France Industrial Output MM Dec1330 US Non-Farm Payrolls Jan1500 US Factory Orders MM Dec1500 US U Mich Sentiment Final Dec"
79,https://www.moneycontrol.com/news/opinion/will-the-governments-fiscal-prudence-signal-a-dovish-pivot-from-the-rbi-12177931.html,Will the government’s fiscal prudence signal a dovish pivot from the RBI?,"February 02, 2024 09:01 AM IST","What deserves credit is that despite delivering the customary pre-election sops, the budget exercised restraint and did not lose sight of long-term value creation","                        Markets had held their breath ahead of the pre-election interim budget announced yesterday. While it was only a vote on account with the final budget expected after elections later this year, pre-election jitters had sent hopes and fears flaring. With wild 200 to 400-point swings in Nifty 50 in the days leading up to the budget, India VIX soared above 16. Volatility of such proportions was last seen back in March 2023. In this article, we shall discuss whether...
                    "
80,https://www.moneycontrol.com/news/business/markets/daily-voice-this-market-veteran-rates-budget-9-out-of-10-is-positive-on-psu-banks-12177131.html,"Daily Voice | This market veteran rates budget 9 out of 10, is positive on PSU banks","February 02, 2024 08:58 AM IST","India remains an attractive investment destination, in particular, due to rising geopolitical tensions, says Rajesh Bhatia of ITI Mutual Fund","Rajesh Bhatia, chief investment officer, ITI Mutual Fund, thinks the Interim Budget ticks all the boxes with continued focus of infrastructure, renewable energy, housing, agriculture and defence.Rating the Budget 9 out of 10, Bhatia says, ""The direction is towards a manageable growth outlay within a prudent fiscal management framework.""In an interview to Moneycontrol, Bhatia, with over 30 years of investment experience, says the capex story is a five-seven-year opportunity and ""we are in the early leg of this capex cycle"". Edited excerpts:How will you rate the Budget on 1-10 scale?The key themes of the Interim Budget 2024 are fiscal consolidation and continued capex led growth. The focus continues to be on infrastructure, renewable energy, housing, agriculture and defence. The direction is towards a manageable growth outlay within a prudent fiscal management framework.On a scale of 1 to 10, I would rate the Interim Budget as 9/10 .Do you expect the budget deficit gap of 5.1 percent for FY25 to be achievable?The budget deficit target for FY24 was initially budgeted at 5.9 percent of GDP from 6.4 percent in FY23 but the revised estimate of 5.8 percent indicates that the government is expected to overachieve this number. This year’s budget revenue assumptions seem realistic and achievable and we see no reason to doubt the government’s ability to meet the 5.1 percent of GDP fiscal deficit aim for FY25.Are you increasing exposure to PSU stocks after the budget?As can be seen from our previous fact sheets, we have had an exposure across schemes to PSU banks based upon their improvement in fundamental performance in the past few years and relatively attractive valuations.We continue to remain positive on their prospects, and depending upon the valuations or opportunities, and based upon the mandate of a particular scheme may take decision of resizing our holdings in them.Do you think the infrastructure stocks rally will sustain, given the increase in capex outlay by 11 percent for FY25?We see the capex story as a five-seven years' opportunity and we are in the early leg of this cycle. Continued government capex growth, on a high base is a positive. Going ahead, as capacity utilisation in the private sector cross optimal utilisation levels and driven by initiatives like PLI (production linked incentive), we may see an increase in private sector capex programmes, which can complement the government capex schemes and contribute in overall capex continuing. This can potentially provide further triggers for infrastructure stocks.What is your take on the railway and electric vehicle stocks after the budget?Allocation for the auto PLI has increased from Rs 500 crore in FY24RE (revised estimates) to Rs 3,500 crore in FY25BE (budget estimate), and the battery PLI from Rs 10 crore in FY24RE to Rs 250 crore in FY25BE. This indicates the government is expecting disbursements to start in FY25. The actual disbursements of PLI incentives would still be subject to meeting investment and production milestones by the companies as well as final approvals.The budget has raised the allocation for PM electric bus scheme from just Rs 20 crore in FY24RE to Rs 1,300 crore in FY25BE. The Finance Minister, in the budget speech, also emphasised greater adoption of e-buses for public transport networks through payment security mechanism. So while there could be short-term hiccups, the long-term electrification story remains intact.Conversion of 40,000 railway bogies to Vande Bharat Standards is a positive for companies with railways exposure.Also read: A confident interim budget from a government in full commandDo you really expect more in the full budget in July, as FM says there will be detailed roadmap for Viksit Bharat?Yes, as this was a vote-of-account budget, newer proposals were not expected, although that is likely to change in the full budget due in July.Do you expect any risk to the market from geopolitical tensions. FM said in her Budget speech that geopolitical affairs are becoming more complex and challenging.India's neutral geopolitical position has played to the country's advantage when it comes to attracting global investment, as more and more countries direct trade towards friendly nations.From a geopolitical perspective, it would be a beneficiary of more FDI flows. India remains an attractive investment destination, in particular, due to rising geopolitical tensions. The US remains the main trading partner as well as one of the main sources of FDI.From a macro perspective, speaking in terms of emerging markets in general and assuming that our baseline scenario is correct and materialises, probably the sweet spot for emerging markets would be around the second quarter of next year. Any geopolitical risks may have short term impact and will not hamper the overall India story.What is your reading of the FOMC policy meeting and chairman Jerome Powell's speech? Do you expect a further delay in rate cuts?In the post policy press conference, governor Powel seems to have all but ruled out a cut at the next FOMC meeting in March. More than the timing of the rate cut, markets need to be cognizant that while the Fed is expected to begin dialling back policy restraint at some point this year, the focus perhaps needs to be on the pace of easing and the eventual terminal rate in this cycle.Disclaimer: The views and investment tips expressed by investment experts on Moneycontrol.com are their own and not those of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions."
81,https://www.moneycontrol.com/news/business/markets/will-paytm-hit-another-20-lower-circuit-today-no-near-term-solution-to-the-woes-in-sight-12177841.html,Paytm stock falls another 20% to hit lower circuit on day 2; no near-term solution to woes in sight,"February 02, 2024 09:23 AM IST",Macquarie does not see any near-term solution to Paytm's problems as it believes the lapses found out to by RBI to be material,"Shares of Paytm were locked at 20 percent lower circuit for the second consecutive day on February 2 amid the Reserve Bank of India's whip on its lending business. This included restriction against accepting new deposits and carrying out credit transactions after February 29. Brokerages turned wary after the RBI directive, leading to a decrease in target prices for the stock.Jefferies, for instance, downgraded Paytm to 'underperform' from 'buy', slashing the target price by more than half to Rs 500 from Rs 1,050 per share.""The key impact would be felt on Paytm's lending business if lending partners limit business due to operational or governance issues,"" Jefferies noted.Macquarie, too, cut its target price to Rs 650 per share, while maintaining a 'neutral' stance on the stock. The brokerage firm does not see any near-term solution to Paytm's problems as it believes the lapses found out to by RBI to be material.Also read: Paytm looks like ‘no-go zone’, investors will take time to regain confidence: Nilesh Shah""After the first ban in March 2022 for onboarding new customers, the RBI has now conducted a comprehensive IT audit and and continued to identiy non-compliance, which in its view indicates that the lapses are quite material,"" the brokerage firm underlined.Analysts at Bernstein also believed the RBI's directive to be a negative development and said that it added to an already heavy regulatory overhang on the business. ""Effectively, the RBI's actions bring an end to the operations of Paytm Payments Bank,"" they noted.Soon after the development, the company said that it has paused its lending platform operations for a couple of weeks even as it engages in conversations with banks for partnerships.""Each lender will have concerns and we are engaging with them. We are clarifying what kind of an impact this will have on the portfolio. They had questions and are processing our answers,"" said Bhavesh Gupta, COO of Paytm, said.The company said that it estimates the worst-case impact at Rs 300-500 crore on its annual EBITDA. In addition, fund managers and analysts foresee a 5-15 percent impact on earnings per share (EPS), heightening concerns as the company strives for profitability. There were expectations that the company would reach breakeven on EBITDA by FY25.Disclaimer: The views and investment tips expressed by investment experts on Moneycontrol.com are their own and not those of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions."
82,https://www.moneycontrol.com/news/business/earnings/cement-rules-moneycontrol-list-of-7-stocks-with-potential-to-double-earnings-in-fy25-12177551.html,Cement rules Moneycontrol list of 7 stocks with potential to double earnings in FY25,"February 02, 2024 09:08 AM IST","Moneycontrol has found seven stocks from the Nifty 500 index that are likely to double earnings next year. These stocks are Shree Cement, Ceat, ACC, JK Cement, BEML, Motilal Oswal Financial and Birla Corp","Seven stocks out of the Nifty 50 basket have the potential to double their earnings next year, a Moneycontrol study has found.The shining seven include Shree Cement, CEAT, ACC, JK Cement, BEML, Motilal Oswal Financial and Birla Corp. The list is dominated by four cement stock, while the other three are from defence, brokerage and tyre businesses. Analysts expect these stocks to post strong earnings by 2025 amid capacity expansion and strong orders.Shree Cement Shree Cement is the first stock in Nifty 500 where the EPS is expected to surge over 100 percent by next year. Its trailing 12-month earnings per share stand at Rs 352, poised to reach Rs 704 in FY25, as per Bloomberg data. The stock gained 3.4 percent in the last one year and surged 24 percent in the past year while doubling its bottomline.Analysts are bullish on the cement major, citing its robust earnings, capex plans, and strong growth delivery. Nuvama Institutional Equities praised the company's cost leadership and efficient operations, while Morgan Stanley issued an 'equal weight' call on the stock with a target price of Rs 28,500. Shree Cement's improved volumes, operational efficiency, and anticipation of increased government spending for the 2024 elections contribute to its positive outlook, according to analysts.Also Read: For Nifty uptrend, 21,850 to play a crucial role. What's your post-budget blueprint?CEATThe stock surged 72 percent in the last one year and gained an additional 8 percent so far in 2024. The Bloomberg data indicates a prospective doubling of its EPS from the current trailing 12-month EPS of Rs 46 per share to Rs 171 per share. The tyre manufacturer aims at capiptalising on the boom in passenger vehicle sales in India, anticipating increased demand in the replacement market. Managing Director and CEO Arnab Banerjee in a recent interview with PTI stated that the growth of four million cars translates into immediate replacement demand over the next two to three years.CEAT is also set to enter the US passenger vehicles (PV) and truck and bus radial (TBR) tyre market in the first quarter of the upcoming fiscal year, aiming to make its international business a significant growth driver. In 2023, India's PV sales reached a record high of 41.08 lakh units, growing by 8.3 percent driven by SUVs, comprising nearly half of total dispatches from manufacturers to dealers.Also Read: What Shankar Sharma, Madhu Kela, Sandeep Tandon & Prashant Jain are betting on post-BudgetACCThe ACC stock surged 38 percent in in last one year and added 15 percent so far in 2024. The Bloomberg data shows a trailing 12-month EPS of Rs 46 per share and an expected FY25 EPS of Rs 114 per share. A recent Motilal Oswal report highlights ACC's positive surprises in robust volume growth and improved profitability, attributed to cost-efficient initiatives. The commissioning of clinker and cement capacity in Madhya Pradesh is expected to drive future volume growth.Analysts believe clarity on expansion plans and sustainability of the current cost structure could lead to a reevaluation in valuation and multiples.JK CementThe fourth stock on the list surged 66 percent in the past year and gained over 16 percent in January 2024. With a trailing 12-month EPS of Rs 55 per share and an expected FY25 EPS of Rs 133 per share, the company recently commissioned a 1.5-million-tonne grinding unit in Ujjain, Madhya Pradesh. Additionally, a 2-million-tonne capacity in Prayagraj, Uttar Pradesh, may commence by Q2FY25. JK Cement announced new growth projects with a Rs 2,850-crore capex, including clinker expansion in Panna (Madhya Pradesh), cement expansion in Panna, Hamirpur (Uttar Pradesh), and Prayagraj, and a 3 million tonnes greenfield grinding unit in Bihar.Analysts note the positive impact of better demand, completion of ongoing projects, and the phased completion of newly announced projects, contributing to both near-term and long-term volume growth. Lower fuel prices and cost-saving measures are expected to enhance cost optimisation.Also Read: Tata Motors Q3 Preview: Net profit may rise 53%, revenue 22% on strong JLR sales growthBEMLBEML showed strong a run-up in the last one year, surging 174 percent and gaining over 35 percent so far in 2024. Its trailing 12-month EPS stands at Rs 38 per share and is likely to double its earnings with an expected FY25 EPS of Rs 113 per share. The company anticipates a 20 percent YoY revenue growth in FY24, driven by execution ramp-up in defence and aerospace and rail and metro segments, with both the segments projected to post a 30-40 percent CAGR over FY24-26, while mining and construction may record a 5-8 percent CAGR, according to its management.The EBITDA margin is expected to rise by 200bp in FY24, with the aim to achieve margin levels of 12-14 percent in the next 3-4 years. The current order book at Rs 12,700 crore provides revenue visibility for the next three years, supported by ongoing projects in Mumbai and Bengaluru Metro, defence orders, and a strong inflow pipeline in rail, Metro and defence. Analysts express optimism about the growth prospects.Also Read: 7 large-cap stocks to beat the market post-BudgetMotilal Oswal Securities The brokerage house recorded a 175 percent surge in the past year and a 46 percent rise so far in 2024. The Bloomberg data shows a trailing 12-month EPS of Rs 63, which is expected to double to Rs 134 per share in FY25. Despite a QoQ decline in broking revenues in the December quarter due to lower volumes in the institutional business, the company's market share increased in both cash and F&O segments.The AMC and wealth business demonstrated a scale-up with funds performing in the top quartiles. Diversification from the cyclical broking business is identified as a key growth driver. The company focuses on adding quality clients, resulting in continued growth in ARPU and a rising client base. Strategic measures include allocating dedicated RMs for improved penetration in the distribution business and leveraging data analytics for client understanding.In the housing finance segment, the company onboarded 232 RMs in Q3 FY24, aiming to grow this count to 1,000 in FY24. In private wealth management, the RMs count increased from 182 in FY23 to 233 in Q3FY24, with a target of reaching 300 RMs by FY26. Although this expansion impacted the margin profile, the company expects to regain these margins in six to eight quarters. Active RM additions in tier II cities aim to tap into new investors residing outside major metropolitan areas.Also Read: Will Paytm hit another 20% lower circuit today? No near-term solution to the woes in sightBirla CorpThe Birla Corp stock surged 75 percent in the past year and 12 percent so far  in 2024. As per Bloomberg, its trailing 12-month EPS stands at Rs 5 per share, which is expected to rise to Rs 76 in FY25. The Mukutban plant in Maharashtra, operating at 40 percent utilisation after a year, is delivering improved EBITDA numbers.Analysts note the gradual ramp-up at Mukutban and highlight the strategy of focusing on premium products in Maharashtra, anticipating profitable results as utilisation increases. The company is also initiating a grinding unit in Prayagraj (UP), eligible for 300 percent capital incentives. With Kundanganj incentives set to expire, the new plant is expected to compensate.The nalysts foresee an acceleration in earnings momentum, predicting enhanced profitability with improved pricing and incentives accrual.Disclaimer: The views and investment tips expressed by investment experts on Moneycontrol.com are their own and not those of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions."
83,https://www.moneycontrol.com/news/videos/business/markets/live-budget-done-and-dusted-will-nifty-stage-a-rebound-today-paytm-tata-motors-upl-in-focus-12176371.html,"Live: Budget done and dusted, will Nifty stage a rebound today? Paytm, Tata Motors, UPL in focus","February 02, 2024 08:36 AM IST","Indian market is expected to remain rangebound in the coming sessions until the Nifty 50 takes out the immediate hurdle of 21,850 on the higher side, while the 21,500 is expected to be a support area. If the index manages to decisively surpass 21,850 (the lower end of opening downside gap of January 17), then the rally towards previous record high can't be ruled out in following sessions, experts said. On February 1, the Interim Budget as well as FOMC meet outcome remained non-event for the market and the benchmark indices ended moderately lower amid volatility. The BSE Sensex was down 107 points at 71,645, while the Nifty 50 fell 28 points to 21,697. This morning global cues are strong and GIFT Nifty is hinting at a positive start. Catch Nandita Khemka in conversation with Raja Venkatraman, Co-Founder NeoTrader & Trading Influencer and Raja Venkatraman, Co-Founder NeoTrader & Trading Influencer.",
84,https://www.moneycontrol.com/news/business/markets/mc-pro-inside-edge-sme-i-bankers-package-deal-surya-story-brightens-psu-rally-confounds-veterans-sanghi-inds-bulls-12177751.html,"MC Pro Inside Edge: SME I-bankers’ package deal, Surya story brightens, PSU rally confounds veterans, Sanghi Inds bulls","February 02, 2024 10:47 AM IST","Know what stocks veteran bulls are eyeing, what the bears are ganging up against, major deals and all the inner goings-on from Dalal Street","                        The full Monty

A couple of prominent merchant bankers specializing in SME IPOs are heard to be on a whirlwind tour of leading tier 2 cities, looking to convince the promoters of privately-held small and micro companies into going public. An overwhelming --if not all-- majority of these promoters are unaware of the ways of Dalal Street, making it easier for the bankers to sell them a picture of easy riches. The bankers are offering a package deal, which includes...
                    "
85,https://www.moneycontrol.com/news/business/markets/these-stocks-saw-high-delivery-volumes-on-the-budget-day-12177521.html,These stocks saw high delivery volumes on the budget day,"February 02, 2024 08:30 AM IST",From the PSU pack we saw delivery based volumes (47 percent) in Power grid shares. Power Grid shares closed at fresh highs.,"The budget day was dominated by PSU bank stocks with some heavy volume trades seen in green energy related stocks. Paint stocks saw some delivery based selling with Asian Paints and Kansai Nerolac Paints underperforming Nifty 50, down by more than 1 percent each.Heavy volumes were in Pfizer India shares with spurt in volume of over 3 times at 2 lakh shares, also making a fresh 52 week high. Industower, V Guard Industries, India Cements , and Hudco are some of the counters were we saw heavy volumes traded. Also Read : These 39 Group-A shares made fresh life highs on Budget day. Check if you own any!The shares of V Guard Industries reacted to positive set of number. India Cement shares slumped by more than 7 percent on reports of ED search at its premises. Industower shares saw heavy volume owing to the block deal with reports of KKR and the Canadian Pension Plan Investment Board (CPPIB) being the seller. The shares of HUDCO jumped higher by more than 19 percent with spurt in volume of over 3 times. HUDCO was news due to reports of the status change in the company, with the state-run NBFC expected to transform into an infrastructure finance company which will allow it to access cheaper funds and reduce borrowing costs.Delivery based selling continued in PAYTM or One 97 Communications after the RBI asked the company to halt bulk of its businesses.From the CPSE pack we saw delivery based volumes (47 percent) in Power grid shares. Power Grid shares closed at fresh highs.Following is the list of shares where we saw Heavy delivery based activity.Disclaimer: The views and investment tips expressed by investment experts on Moneycontrol.com are their own and not those of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions."
